Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
22994-TEL,Female,37,No,Telangana,4,20,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.2,6936.85,0,0,2787.18,9724.03,Stayed,,
39868-JAM,Female,31,Yes,Jammu & Kashmir,5,25,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,93.65,4520.15,33.13,0,1767.92,6254.94,Stayed,,
48939-BIH,Female,38,Yes,Bihar,1,6,,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,49.95,49.95,0,0,44.98,94.93,Joined,,
82252-TAM,Male,58,No,Tamil Nadu,0,5,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.7,3512.5,0,0,766.8,4279.3,Stayed,,
68752-GUJ,Female,19,No,Gujarat,1,8,,Yes,Yes,Yes,Cable,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,68.4,3972.25,0,0,1565.42,5537.67,Stayed,,
55246-CHH,Female,53,No,Chhattisgarh,11,18,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,490.55,0,0,242.13,732.68,Stayed,,
67882-UTT,Female,44,No,Uttar Pradesh,3,16,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,43.8,43.8,0,0,37.5,81.3,Joined,,
92544-ASS,Male,74,Yes,Assam,5,33,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,116.05,8404.9,0,120,1538.64,10063.54,Stayed,,
41611-TEL,Female,78,Yes,Telangana,8,5,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,81.6,2815.25,0,0,145.6,2960.85,Stayed,,
78859-MAH,Male,48,Yes,Maharashtra,12,9,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.5,2659.4,0,0,994.56,3653.96,Churned,Dissatisfaction,Service dissatisfaction
27828-JHA,Female,42,No,Jharkhand,3,24,Deal 3,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.4,2936.25,0,0,517.8,3454.05,Stayed,,
45922-MAD,Male,50,No,Madhya Pradesh,3,5,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.25,4631.7,0,0,587.6,5219.3,Stayed,,
48401-JAM,Female,65,No,Jammu & Kashmir,8,34,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,116.85,8477.7,0,0,2291.76,10769.46,Stayed,,
15763-MAH,Male,36,No,Maharashtra,2,23,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,20.65,702.05,43.76,0,296.36,954.65,Stayed,,
16921-RAJ,Female,24,No,Rajasthan,0,8,Deal 1,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,78.35,5445.95,0,0,2513,7958.95,Stayed,,
76684-JAM,Female,50,No,Jammu & Kashmir,2,3,,Yes,Yes,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.7,4616.1,0,0,1422.52,6038.62,Stayed,,
51329-UTT,Male,30,Yes,Uttarakhand,7,19,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,20.2,20.2,0,0,10.98,31.18,Churned,Price,Long distance charges
53159-PUN,Female,54,No,Punjab,14,30,,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,20.15,220.8,0,0,186.2,407,Stayed,,
28707-RAJ,Female,66,No,Rajasthan,14,19,,No,,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,25.7,25.7,0,0,0,25.7,Churned,Attitude,Attitude of service provider
42045-BIH,Female,48,Yes,Bihar,13,35,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Mailed Check,19.85,573.05,0,0,165.01,738.06,Stayed,,
71942-AND,Female,33,No,Andhra Pradesh,8,24,,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.85,81,0,0,39.04,120.04,Churned,Competitor,Competitor made better offer
52439-HAR,Female,61,No,Haryana,7,1,Deal 2,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.45,6145.85,0,0,869.42,7015.27,Churned,Competitor,Competitor offered higher download speeds
36375-GUJ,Male,22,No,Gujarat,15,2,Deal 2,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,73.85,3371,0,0,1156.05,4527.05,Stayed,,
47334-TEL,Male,30,No,Telangana,0,31,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.45,912,0,0,132.48,1044.48,Stayed,,
53850-HAR,Female,34,Yes,Haryana,11,12,Deal 4,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.4,1095.65,0,0,209.52,1305.17,Churned,Dissatisfaction,Product dissatisfaction
48965-KAR,Male,27,No,Karnataka,3,10,Deal 3,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.55,1462.6,0,0,1600.17,3062.77,Stayed,,
64753-ASS,Female,27,No,Assam,9,34,Deal 5,Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.65,703.55,0,0,327.87,1031.42,Churned,Competitor,Competitor made better offer
52755-KER,Male,21,No,Kerala,7,11,,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.75,608.8,26.02,0,134.61,717.39,Churned,Dissatisfaction,Poor expertise of online support
32131-KAR,Female,37,Yes,Karnataka,14,4,,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,63.3,4189.7,40.62,0,2114.64,6263.72,Stayed,,
31800-JAM,Female,61,Yes,Jammu & Kashmir,2,18,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,96.25,4990.25,0,120,2422.68,7532.93,Churned,Competitor,Competitor made better offer
88244-ODI,Female,60,No,Odisha,11,25,,No,,Yes,Cable,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,40.65,2070.75,0,0,0,2070.75,Stayed,,
13339-KAR,Female,33,Yes,Karnataka,15,20,Deal 2,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,49.7,2961.4,0,0,2613.85,5575.25,Stayed,,
18015-ODI,Female,28,Yes,Odisha,15,9,,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.9,49.9,0,0,14.93,64.83,Joined,,
21795-ODI,Male,61,No,Odisha,1,13,,Yes,Yes,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,62.1,1096.65,0,0,548.59,1645.24,Stayed,,
57571-RAJ,Male,49,Yes,Rajasthan,8,6,Deal 4,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.4,266.6,0,0,278.4,545,Stayed,,
54407-WES,Male,59,Yes,West Bengal,5,29,Deal 5,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,No,No,No,Month-to-Month,No,Mailed Check,62.05,62.05,0,10,47.83,119.88,Churned,Other,Moved
27087-AND,Female,78,No,Andhra Pradesh,6,3,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,98.3,6066.55,0,0,133.59,6200.14,Stayed,,
29111-PUN,Female,23,No,Punjab,11,9,,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Yes,One Year,No,Credit Card,69.35,1927.3,0,0,982.53,2909.83,Stayed,,
32634-UTT,Male,56,Yes,Uttar Pradesh,5,1,Deal 2,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.7,4977.2,0,0,1736.64,6713.84,Stayed,,
79587-JAM,Male,49,No,Jammu & Kashmir,6,16,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,99,6994.6,0,40,3128.26,10162.86,Stayed,,
48580-ODI,Female,32,Yes,Odisha,15,30,,Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,58.5,224.85,0,0,140.8,365.65,Stayed,,
47576-MAH,Male,39,No,Maharashtra,10,8,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.2,6375.2,0,0,1687.26,8062.46,Stayed,,
47925-TEL,Female,26,Yes,Telangana,3,8,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,104.35,3205.6,0,0,1417.01,4622.61,Stayed,,
21044-TAM,Female,48,No,Tamil Nadu,2,14,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.15,2585.95,0,0,1199.36,3785.31,Churned,Dissatisfaction,Limited range of services
29412-ASS,Female,27,Yes,Assam,12,19,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,106.4,3211.9,0,60,1274.7,4546.6,Stayed,,
55492-UTT,Female,27,Yes,Uttar Pradesh,5,15,Deal 2,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20,1087.25,0,0,1721.5,2808.75,Stayed,,
97081-PUN,Female,34,Yes,Punjab,6,18,Deal 2,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.35,869.9,0,0,249.9,1119.8,Stayed,,
34493-PUD,Female,19,No,Puducherry,14,8,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.2,7723.9,48.54,0,1174.6,8849.96,Churned,Price,Price too high
86974-PUN,Female,23,No,Punjab,5,3,Deal 1,Yes,Yes,No,,,,,,,,,,Two Year,No,Credit Card,23.9,1663.5,0,0,2088.11,3751.61,Stayed,,
19806-WES,Male,29,No,West Bengal,0,36,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,115.05,4895.1,10.76,0,1068.55,5952.89,Stayed,,
78149-BIH,Male,33,Yes,Bihar,5,24,Deal 4,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.15,468.35,0,0,0,468.35,Stayed,,
85803-BIH,Male,32,No,Bihar,8,24,Deal 4,Yes,No,No,,,,,,,,,,One Year,No,Credit Card,19.8,344.5,0,0,249.47,593.97,Stayed,,
34174-MAD,Male,44,Yes,Madhya Pradesh,4,2,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.7,220.35,0,0,224.52,444.87,Stayed,,
26714-TAM,Female,50,Yes,Tamil Nadu,5,5,,Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,63.75,226.2,0,0,12.12,238.32,Stayed,,
38920-GUJ,Female,81,Yes,Gujarat,15,34,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82,1127.2,0,0,57.85,1185.05,Churned,Attitude,Attitude of support person
47967-TAM,Female,26,Yes,Tamil Nadu,8,32,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.05,333.55,0,0,166.88,500.43,Churned,Competitor,Competitor offered higher download speeds
98709-UTT,Female,56,No,Uttar Pradesh,7,35,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94,773.65,0,0,191.12,964.77,Churned,Dissatisfaction,Product dissatisfaction
73629-DEL,Male,62,Yes,Delhi,6,16,,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,90.05,6333.4,0,0,844.9,7178.3,Stayed,,
53349-TEL,Male,42,Yes,Telangana,14,20,Deal 1,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,92.2,6392.85,0,0,2609.84,9002.69,Stayed,,
74049-KER,Male,50,Yes,Kerala,10,2,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,78.75,412.1,0,10,5.8,427.9,Churned,Other,Don't know
41727-AND,Male,24,Yes,Andhra Pradesh,4,9,,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,99.95,1132.75,0,120,337.92,1590.67,Churned,Competitor,Competitor had better devices
21598-KAR,Female,24,No,Karnataka,7,6,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,97.55,5598,0,0,238.26,5836.26,Stayed,,
21981-TAM,Female,61,Yes,Tamil Nadu,4,4,Deal 2,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,19.95,1028.75,0,0,741.54,1770.29,Stayed,,
63091-WES,Female,61,Yes,West Bengal,13,16,Deal 5,Yes,No,Yes,Cable,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.2,220.65,0,0,29.96,250.61,Stayed,,
34680-KAR,Male,71,Yes,Karnataka,14,33,Deal 1,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,105.35,7511.9,0,0,1013.6,8525.5,Stayed,,
43070-MAD,Female,39,No,Madhya Pradesh,0,5,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.65,655.85,0,0,460.8,1116.65,Churned,Attitude,Attitude of support person
39419-GUJ,Male,35,No,Gujarat,12,17,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.45,593.45,0,0,251.37,844.82,Churned,Competitor,Competitor made better offer
43303-DEL,Female,67,No,Delhi,3,9,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,87.3,1637.3,0,0,566.2,2203.5,Stayed,,
49241-KAR,Female,30,Yes,Karnataka,7,3,Deal 5,Yes,Yes,Yes,Cable,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,60.1,60.1,0,0,23.63,83.73,Churned,Competitor,Competitor had better devices
82847-TAM,Male,63,Yes,Tamil Nadu,1,9,,Yes,Yes,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,112.95,1384.75,0,0,197.4,1582.15,Churned,Attitude,Attitude of support person
54688-JHA,Male,33,No,Jharkhand,6,8,Deal 4,Yes,No,Yes,Cable,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,51.5,900.5,35.34,0,792.2,1657.36,Churned,Dissatisfaction,Lack of self-service on Website
34812-BIH,Female,83,No,Bihar,12,19,Deal 1,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,99.5,6822.15,0,0,1904.76,8726.91,Churned,Competitor,Competitor had better devices
33169-JAM,Male,30,No,Jammu & Kashmir,3,6,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.35,141.5,0,0,109.44,250.94,Churned,Other,Don't know
72125-TAM,Male,80,Yes,Tamil Nadu,9,13,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,93.65,4839.15,0,0,112.71,4951.86,Stayed,,
88827-ASS,Female,34,Yes,Assam,10,21,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,80,4242.35,0,0,286.62,4528.97,Churned,Dissatisfaction,Poor expertise of online support
92279-GUJ,Female,40,Yes,Gujarat,9,35,,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,19.85,1379.6,0,0,1307.11,2686.71,Stayed,,
17593-UTT,Male,51,Yes,Uttar Pradesh,12,23,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,75.35,2636.05,0,0,876.4,3512.45,Churned,Dissatisfaction,Poor expertise of online support
84192-TEL,Female,60,No,Telangana,13,32,,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,51.1,531.15,0,0,32.45,563.6,Stayed,,
49430-WES,Female,44,No,West Bengal,15,30,Deal 5,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,76.4,160.8,0,0,83.28,244.08,Churned,Price,Lack of affordable download/upload speed
21223-UTT,Female,72,Yes,Uttarakhand,7,12,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,95,2497.2,0,60,1238.38,3795.58,Churned,Price,Price too high
29428-MAD,Female,35,No,Madhya Pradesh,0,6,,Yes,Yes,No,,,,,,,,,,One Year,No,Credit Card,23.95,1506.4,0,0,1707,3213.4,Stayed,,
15082-GUJ,Female,26,No,Gujarat,0,25,,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,81.45,4983.05,14.15,0,2459.54,7428.44,Stayed,,
17283-KAR,Female,43,No,Karnataka,3,16,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45,524.35,0,0,433.32,957.67,Stayed,,
28028-MAH,Female,46,No,Maharashtra,8,22,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.35,338.1,0,0,116.44,454.54,Churned,Competitor,Competitor had better devices
81257-MAH,Female,80,Yes,Maharashtra,2,6,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,93.9,4200.25,0,0,704.25,4904.5,Stayed,,
73878-TEL,Male,30,Yes,Telangana,13,12,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,45.15,45.15,0,0,30.92,76.07,Churned,Attitude,Attitude of support person
13443-HAR,Female,54,No,Haryana,14,2,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Mailed Check,20.7,137.6,0,0,211.76,349.36,Stayed,,
26994-BIH,Female,27,No,Bihar,9,5,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.9,143.35,0,0,53.74,197.09,Churned,Other,Don't know
61399-TAM,Female,37,Yes,Tamil Nadu,7,17,Deal 1,Yes,Yes,No,,,,,,,,,,Two Year,Yes,Credit Card,24.95,1614.9,0,0,1811.52,3426.42,Stayed,,
42422-KAR,Female,52,No,Karnataka,13,25,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Credit Card,106.05,3834.4,0,50,692.64,4577.04,Stayed,,
12257-ASS,Female,39,No,Assam,9,1,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.55,19.55,0,0,10.2,29.75,Joined,,
26173-WES,Female,56,Yes,West Bengal,15,2,Deal 2,No,,Yes,Cable,No,Yes,No,Yes,No,No,No,No,One Year,No,Mailed Check,33.55,1445.3,0,50,0,1495.3,Churned,Competitor,Competitor had better devices
96805-RAJ,Male,70,No,Rajasthan,1,22,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.8,502.6,0,0,181.8,684.4,Churned,Other,Moved
52944-KER,Female,37,No,Kerala,12,1,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,84.7,832.05,12.81,0,456.9,1276.14,Churned,Competitor,Competitor had better devices
84545-PUD,Female,39,No,Puducherry,11,12,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,83,5685.8,0,0,3008.32,8694.12,Churned,Dissatisfaction,Product dissatisfaction
74110-MAD,Male,79,No,Madhya Pradesh,4,20,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.55,1899.65,0,0,106.2,2005.85,Churned,Competitor,Competitor had better devices
91754-DEL,Female,25,No,Delhi,6,2,,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,19.4,554.25,0,0,436.74,990.99,Stayed,,
78253-GUJ,Male,63,No,Gujarat,13,30,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85,85,0,0,15.2,100.2,Joined,,
45174-DEL,Male,48,No,Delhi,12,11,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.05,202.15,0,0,54.95,257.1,Stayed,,
23237-UTT,Female,24,No,Uttarakhand,15,8,Deal 4,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,20.5,398.55,24.07,0,673.55,1048.03,Stayed,,
14237-BIH,Male,83,Yes,Bihar,7,2,Deal 1,Yes,Yes,No,,,,,,,,,,Two Year,No,Credit Card,25.45,1789.65,0,0,2644.75,4434.4,Stayed,,
66013-TAM,Male,73,No,Tamil Nadu,1,31,,No,,Yes,DSL,No,Yes,No,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,50.95,207.35,0,0,0,207.35,Stayed,,
66868-HAR,Female,25,Yes,Haryana,13,10,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.25,70.25,0,10,10.05,90.3,Joined,,
53717-MAH,Female,43,Yes,Maharashtra,13,3,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.2,98.35,0,0,101.46,199.81,Stayed,,
17050-MAH,Female,72,Yes,Maharashtra,9,29,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,100.4,3217.65,0,0,1574.72,4792.37,Stayed,,
98260-BIH,Male,49,No,Bihar,7,7,Deal 1,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,91.7,6424.7,0,0,1064.2,7488.9,Stayed,,
77147-BIH,Female,50,No,Bihar,13,32,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,93.8,3124.5,0,0,660.66,3785.16,Churned,Attitude,Attitude of support person
46580-GUJ,Female,45,No,Gujarat,9,2,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,109.85,7002.95,0,0,1197.63,8200.58,Stayed,,
53939-DEL,Male,39,Yes,Delhi,0,22,Deal 2,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,19.9,1110.05,0,0,1826.38,2936.43,Stayed,,
19481-HAR,Male,76,No,Haryana,10,17,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.45,1752.55,45.61,0,203.94,1910.88,Churned,Competitor,Competitor made better offer
99849-AND,Male,61,No,Andhra Pradesh,7,3,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74.1,450.9,0,0,76.02,526.92,Stayed,,
73218-TAM,Female,70,Yes,Tamil Nadu,6,9,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,88.75,5348.65,0,0,952.85,6301.5,Stayed,,
96603-BIH,Female,56,Yes,Bihar,4,30,,Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,49.65,49.65,0,40,4.18,93.83,Churned,Dissatisfaction,Lack of self-service on Website
69077-TAM,Female,55,Yes,Tamil Nadu,5,3,Deal 2,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,70.95,3629.2,0,0,2148.48,5777.68,Stayed,,
33776-BIH,Male,32,Yes,Bihar,6,10,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.2,19.2,0,0,35.88,55.08,Joined,,
76587-WES,Female,67,No,West Bengal,6,18,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.05,3810.55,0,0,646.02,4456.57,Stayed,,
78850-KAR,Female,58,No,Karnataka,13,33,,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,49,1291.35,0,0,72.63,1363.98,Stayed,,
34278-UTT,Female,56,No,Uttar Pradesh,13,32,Deal 4,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,89.65,1208.35,0,120,106.68,1435.03,Churned,Competitor,Competitor had better devices
